Order ID,customer_id,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating,Month,Year,Profit (INR),Discount %,Customer Segment,Region
ORD00809,C0182,Laptop,Electronics,45786.56,5,228932.8,2024-12-22,Wallet,1.4,December,2024,45786.56,9,Retail,South
ORD00810,C0206,Fiction Novel,Books,26700.19,3,80100.57,2024-03-26,COD,1.5,March,2024,16020.114,27,Retail,West
ORD00811,C0079,Sneakers,Clothing,27367.02,3,82101.06,2024-07-03,Wallet,1.4,July,2024,16420.212,28,Retail,South
ORD00812,C0287,Tablet,Electronics,17213.3,3,51639.9,2024-04-21,Net Banking,1.7,April,2024,10327.98,5,Wholesale,South
ORD00813,C0266,Mixer Grinder,Home & Kitchen,4084.62,5,20423.1,2024-02-26,UPI,4.3,February,2024,4084.62,26,Online,North
ORD00814,C0250,Table Lamp,Home & Kitchen,9213.55,4,36854.2,2024-07-17,COD,2.5,July,2024,7370.84,5,Online,West
ORD00815,C0098,T-Shirt,Clothing,6114.55,4,24458.2,2024-08-27,Debit Card,3.7,August,2024,4891.64,22,Wholesale,East
ORD00816,C0208,Comic Book,Books,21670.52,4,86682.08,2024-04-09,COD,4.6,April,2024,17336.416,19,Online,East
ORD00817,C0005,Face Cream,Beauty,37528.53,4,150114.12,2025-01-21,UPI,1.6,January,2025,30022.824,21,Retail,North
ORD00818,C0004,Smartphone,Electronics,46526.93,5,232634.65,2024-12-20,Net Banking,2.2,December,2024,46526.93,15,Online,South
ORD00819,C0031,Self-Help Book,Books,4042.56,2,8085.12,2024-03-14,Debit Card,3.7,March,2024,1617.024,25,Retail,North
ORD00820,C0298,Cookware Set,Home & Kitchen,35777.51,1,35777.51,2024-12-23,Net Banking,3.2,December,2024,7155.502,30,Wholesale,North
ORD00821,C0167,Bedsheet,Home & Kitchen,4160.52,2,8321.04,2024-12-06,Net Banking,3.8,December,2024,1664.2080000000003,29,Retail,North
ORD00822,C0018,Laptop,Electronics,20754.92,3,62264.76,2024-08-10,Debit Card,1.9,August,2024,12452.952,26,Online,South
ORD00823,C0163,Comic Book,Books,34460.43,2,68920.86,2024-03-06,COD,4.6,March,2024,13784.172,21,Online,West
ORD00824,C0233,Table Lamp,Home & Kitchen,22835.78,5,114178.9,2024-02-22,Wallet,4.1,February,2024,22835.78,17,Online,North
ORD00825,C0167,Shampoo,Beauty,5361.18,2,10722.36,2024-10-16,Net Banking,3.0,October,2024,2144.472,5,Wholesale,South
ORD00826,C0256,Jacket,Clothing,41996.61,2,83993.22,2024-11-20,COD,2.1,November,2024,16798.644,6,Wholesale,West
ORD00827,C0065,Perfume,Beauty,43606.83,4,174427.32,2024-04-11,Debit Card,3.6,April,2024,34885.464,13,Online,North
ORD00828,C0016,Smartwatch,Electronics,14290.07,5,71450.35,2024-12-12,Debit Card,2.3,December,2024,14290.070000000002,7,Retail,East
ORD00829,C0019,Laptop,Electronics,32760.67,3,98282.01,2024-06-26,Net Banking,1.0,June,2024,19656.402,5,Wholesale,West
ORD00830,C0071,Comic Book,Books,26403.73,1,26403.73,2024-11-08,Debit Card,3.3,November,2024,5280.746,25,Online,North
ORD00831,C0106,Hair Dryer,Beauty,34069.64,1,34069.64,2024-11-14,Wallet,3.0,November,2024,6813.928,20,Online,West
ORD00832,C0072,Table Lamp,Home & Kitchen,47284.54,5,236422.7,2024-03-01,Net Banking,2.4,March,2024,47284.54000000001,27,Wholesale,West
ORD00833,C0073,Smartwatch,Electronics,28678.88,4,114715.52,2024-10-17,Net Banking,3.7,October,2024,22943.104000000003,10,Wholesale,West
ORD00834,C0253,Face Cream,Beauty,44918.35,5,224591.75,2024-07-23,Wallet,4.4,July,2024,44918.350000000006,21,Wholesale,West
ORD00835,C0299,Hair Dryer,Beauty,31727.37,1,31727.37,2024-11-11,Debit Card,1.7,November,2024,6345.474,9,Retail,West
ORD00836,C0097,Bedsheet,Home & Kitchen,10766.58,3,32299.74,2024-04-05,Credit Card,4.2,April,2024,6459.948,9,Retail,West
ORD00837,C0038,Lipstick,Beauty,25288.2,4,101152.8,2024-08-15,Debit Card,4.8,August,2024,20230.56,10,Online,North
ORD00838,C0219,Laptop,Electronics,35506.5,5,177532.5,2024-05-26,UPI,4.5,May,2024,35506.5,7,Wholesale,East
ORD00839,C0243,Fiction Novel,Books,7682.98,4,30731.92,2024-08-15,COD,4.8,August,2024,6146.384,25,Retail,South
ORD00840,C0174,Smartphone,Electronics,32664.01,2,65328.02,2024-03-22,Net Banking,2.5,March,2024,13065.604,27,Wholesale,West
ORD00841,C0284,Table Lamp,Home & Kitchen,14359.56,3,43078.68,2024-07-09,Debit Card,2.3,July,2024,8615.736,9,Online,South
ORD00842,C0184,Sneakers,Clothing,3632.93,5,18164.65,2024-08-24,Credit Card,2.1,August,2024,3632.93,25,Retail,North
ORD00843,C0094,Mixer Grinder,Home & Kitchen,30519.71,1,30519.71,2024-02-13,Net Banking,3.2,February,2024,6103.942,9,Retail,West
ORD00844,C0118,Sofa Cover,Home & Kitchen,999.54,3,2998.62,2025-01-03,Debit Card,3.2,January,2025,599.724,14,Retail,East
ORD00845,C0207,Mixer Grinder,Home & Kitchen,15481.49,3,46444.47,2024-05-20,Wallet,2.1,May,2024,9288.894,14,Online,South
ORD00846,C0273,Table Lamp,Home & Kitchen,33814.72,2,67629.44,2024-10-09,Net Banking,1.3,October,2024,13525.888,23,Wholesale,West
ORD00847,C0276,Table Lamp,Home & Kitchen,13559.39,3,40678.17,2024-09-15,Net Banking,3.6,September,2024,8135.634,21,Retail,North
ORD00848,C0153,T-Shirt,Clothing,18461.51,3,55384.53,2024-09-14,COD,4.4,September,2024,11076.906,25,Online,East
ORD00849,C0096,Smartphone,Electronics,22868.39,4,91473.56,2024-06-03,Debit Card,1.3,June,2024,18294.712,18,Wholesale,South
ORD00850,C0142,Sofa Cover,Home & Kitchen,17795.7,2,35591.4,2024-06-15,COD,4.2,June,2024,7118.280000000001,13,Online,South
ORD00851,C0225,Perfume,Beauty,20095.19,4,80380.76,2025-01-13,Credit Card,2.7,January,2025,16076.152,18,Wholesale,West
ORD00852,C0230,Cookware Set,Home & Kitchen,13998.81,2,27997.62,2024-07-13,Net Banking,2.7,July,2024,5599.524,5,Online,East
ORD00853,C0011,Mixer Grinder,Home & Kitchen,787.27,3,2361.81,2024-04-06,UPI,2.1,April,2024,472.362,23,Wholesale,East
ORD00854,C0106,Laptop,Electronics,47363.2,3,142089.6,2024-11-12,Credit Card,3.3,November,2024,28417.92,17,Retail,East
ORD00855,C0078,Sneakers,Clothing,9655.03,4,38620.12,2024-11-16,Credit Card,1.5,November,2024,7724.024000000001,17,Wholesale,East
ORD00856,C0056,Cookware Set,Home & Kitchen,24151.49,1,24151.49,2024-10-02,UPI,4.8,October,2024,4830.298000000001,8,Online,North
ORD00857,C0269,Comic Book,Books,3697.32,4,14789.28,2024-02-27,UPI,1.3,February,2024,2957.856,5,Online,East
ORD00858,C0255,Educational Book,Books,43840.04,5,219200.2,2024-12-12,Credit Card,3.0,December,2024,43840.04000000001,21,Wholesale,South
ORD00859,C0230,Sofa Cover,Home & Kitchen,6494.62,5,32473.1,2024-09-04,UPI,2.6,September,2024,6494.62,12,Retail,South
ORD00860,C0104,Educational Book,Books,7761.67,1,7761.67,2025-02-03,UPI,4.8,February,2025,1552.334,6,Retail,North
ORD00861,C0176,Hair Dryer,Beauty,43300.52,4,173202.08,2024-10-23,COD,1.1,October,2024,34640.416,12,Wholesale,South
ORD00862,C0160,Sofa Cover,Home & Kitchen,36583.04,4,146332.16,2024-04-18,COD,2.0,April,2024,29266.432,11,Wholesale,South
ORD00863,C0148,Smartwatch,Electronics,43298.08,3,129894.24,2024-07-28,UPI,1.6,July,2024,25978.848,30,Online,East
ORD00864,C0014,Self-Help Book,Books,47427.3,5,237136.5,2024-03-29,Wallet,4.0,March,2024,47427.3,30,Retail,South
ORD00865,C0238,Smartphone,Electronics,32950.95,5,164754.75,2024-07-26,Net Banking,2.2,July,2024,32950.950000000004,6,Wholesale,North
ORD00866,C0071,Face Cream,Beauty,14064.35,2,28128.7,2024-04-19,Net Banking,2.9,April,2024,5625.740000000001,26,Retail,East
ORD00867,C0016,Lipstick,Beauty,49911.75,3,149735.25,2024-05-18,Wallet,3.1,May,2024,29947.050000000003,26,Wholesale,West
ORD00868,C0028,Headphones,Electronics,40986.82,3,122960.46,2025-01-22,COD,3.5,January,2025,24592.092000000004,7,Wholesale,East
ORD00869,C0277,Sofa Cover,Home & Kitchen,32863.88,4,131455.52,2024-03-15,Wallet,4.9,March,2024,26291.104,22,Retail,North
ORD00870,C0120,Perfume,Beauty,37424.59,4,149698.36,2024-08-01,Net Banking,1.2,August,2024,29939.672,16,Wholesale,East
ORD00871,C0269,Table Lamp,Home & Kitchen,36930.76,2,73861.52,2024-05-15,Debit Card,1.9,May,2024,14772.304000000002,5,Wholesale,East
ORD00872,C0015,Cookbook,Books,40379.73,1,40379.73,2024-11-02,COD,3.8,November,2024,8075.946000000001,26,Online,North
ORD00873,C0187,T-Shirt,Clothing,16938.75,5,84693.75,2024-02-29,Debit Card,3.2,February,2024,16938.75,16,Wholesale,East
ORD00874,C0115,Dress,Clothing,2415.32,5,12076.6,2024-09-24,COD,3.2,September,2024,2415.32,9,Wholesale,North
ORD00875,C0219,Hair Dryer,Beauty,49127.14,3,147381.42,2024-08-31,UPI,1.0,August,2024,29476.284000000003,29,Wholesale,North
ORD00876,C0162,Jacket,Clothing,1416.84,3,4250.52,2024-06-07,Net Banking,1.8,June,2024,850.1040000000002,21,Online,West
ORD00877,C0132,Hair Dryer,Beauty,21112.13,3,63336.39,2024-08-22,UPI,1.9,August,2024,12667.278,20,Retail,South
ORD00878,C0298,Lipstick,Beauty,13061.91,5,65309.55,2024-10-24,Debit Card,1.9,October,2024,13061.910000000002,19,Online,South
ORD00879,C0262,Self-Help Book,Books,7465.89,5,37329.45,2024-03-28,Debit Card,4.4,March,2024,7465.889999999999,27,Online,East
ORD00880,C0209,Fiction Novel,Books,38005.05,1,38005.05,2025-01-01,UPI,4.0,January,2025,7601.010000000001,19,Retail,East
ORD00881,C0209,T-Shirt,Clothing,42307.18,5,211535.9,2024-08-21,COD,4.1,August,2024,42307.18,9,Online,West
ORD00882,C0184,Mixer Grinder,Home & Kitchen,28727.4,3,86182.2,2024-05-22,COD,4.7,May,2024,17236.44,25,Retail,West
ORD00883,C0300,Hair Dryer,Beauty,8465.28,3,25395.84,2024-12-12,Credit Card,1.8,December,2024,5079.168000000001,18,Online,West
ORD00884,C0257,Cookbook,Books,17194.75,3,51584.25,2024-05-15,Wallet,1.9,May,2024,10316.85,6,Retail,North
ORD00885,C0126,Sneakers,Clothing,26550.66,4,106202.64,2024-03-09,COD,3.3,March,2024,21240.528,15,Wholesale,West
ORD00886,C0230,Educational Book,Books,24335.78,4,97343.12,2024-04-09,UPI,3.1,April,2024,19468.624,23,Online,West
ORD00887,C0067,Sofa Cover,Home & Kitchen,17308.52,1,17308.52,2024-10-29,Net Banking,2.2,October,2024,3461.704,11,Online,East
ORD00888,C0295,Laptop,Electronics,18097.79,1,18097.79,2024-05-22,Net Banking,3.8,May,2024,3619.558,10,Online,West
ORD00889,C0205,Cookbook,Books,45792.57,2,91585.14,2024-06-10,Credit Card,3.1,June,2024,18317.028,6,Online,North
ORD00890,C0233,Hair Dryer,Beauty,35879.79,4,143519.16,2024-03-02,UPI,4.4,March,2024,28703.832,10,Wholesale,North
ORD00891,C0261,Cookware Set,Home & Kitchen,16158.74,3,48476.22,2024-08-24,COD,4.2,August,2024,9695.244,22,Online,East
ORD00892,C0165,Jeans,Clothing,15387.4,1,15387.4,2024-03-03,UPI,4.2,March,2024,3077.48,6,Wholesale,West
ORD00893,C0183,Fiction Novel,Books,11134.83,5,55674.15,2024-10-09,Net Banking,3.2,October,2024,11134.830000000002,22,Wholesale,West
ORD00894,C0059,Face Cream,Beauty,49835.85,3,149507.55,2024-09-02,Credit Card,4.5,September,2024,29901.51,19,Wholesale,North
ORD00895,C0288,Tablet,Electronics,1002.29,1,1002.29,2025-01-08,UPI,1.4,January,2025,200.458,23,Wholesale,West
ORD00896,C0020,Headphones,Electronics,26448.24,4,105792.96,2024-07-20,Net Banking,1.2,July,2024,21158.592000000004,6,Retail,West
ORD00897,C0002,Lipstick,Beauty,30650.46,5,153252.3,2024-09-12,Net Banking,1.6,September,2024,30650.46,24,Retail,West
ORD00898,C0289,Mixer Grinder,Home & Kitchen,31978.03,2,63956.06,2024-05-19,Credit Card,3.7,May,2024,12791.212,29,Online,South
ORD00899,C0199,Dress,Clothing,45516.21,1,45516.21,2024-07-19,UPI,1.0,July,2024,9103.242,10,Retail,East
ORD00900,C0249,Comic Book,Books,31922.03,1,31922.03,2024-05-21,Net Banking,2.5,May,2024,6384.406,5,Retail,South
ORD00901,C0063,Lipstick,Beauty,3481.52,3,10444.56,2024-08-04,Net Banking,1.1,August,2024,2088.912,28,Online,East
ORD00902,C0101,Table Lamp,Home & Kitchen,27507.36,4,110029.44,2024-09-14,Credit Card,4.5,September,2024,22005.888000000003,19,Online,North
ORD00903,C0036,Table Lamp,Home & Kitchen,34870.12,5,174350.6,2025-01-23,Debit Card,2.7,January,2025,34870.12,27,Online,West
ORD00904,C0251,Table Lamp,Home & Kitchen,11540.73,1,11540.73,2024-08-08,Wallet,3.6,August,2024,2308.146,14,Retail,East
ORD00905,C0158,Laptop,Electronics,2926.8,4,11707.2,2024-02-19,Credit Card,2.3,February,2024,2341.44,23,Retail,South
ORD00906,C0283,Educational Book,Books,37341.95,2,74683.9,2024-10-02,Debit Card,4.8,October,2024,14936.78,21,Online,West
ORD00907,C0155,Table Lamp,Home & Kitchen,30100.73,1,30100.73,2024-03-01,UPI,1.7,March,2024,6020.146000000001,9,Wholesale,North
ORD00908,C0119,Jeans,Clothing,4442.1,3,13326.3,2024-03-29,Debit Card,2.8,March,2024,2665.26,8,Online,East
ORD00909,C0225,Bedsheet,Home & Kitchen,18657.99,5,93289.95,2025-01-02,Net Banking,1.7,January,2025,18657.99,14,Wholesale,East
ORD00910,C0295,Shampoo,Beauty,41402.76,1,41402.76,2024-07-10,Credit Card,3.2,July,2024,8280.552000000001,28,Wholesale,East
ORD00911,C0012,Educational Book,Books,49796.61,1,49796.61,2024-10-25,COD,4.1,October,2024,9959.322,21,Online,West
ORD00912,C0158,Perfume,Beauty,32712.91,2,65425.82,2024-05-03,Net Banking,4.2,May,2024,13085.164,14,Online,South
ORD00913,C0194,Face Cream,Beauty,26281.98,1,26281.98,2024-06-24,Debit Card,4.3,June,2024,5256.396000000001,21,Online,South
ORD00914,C0239,Table Lamp,Home & Kitchen,30805.88,5,154029.4,2024-06-15,Credit Card,1.1,June,2024,30805.88,24,Retail,East
ORD00915,C0194,Dress,Clothing,9045.23,5,45226.15,2024-07-04,COD,4.6,July,2024,9045.23,28,Wholesale,North
ORD00916,C0153,Headphones,Electronics,16003.38,2,32006.76,2024-09-13,UPI,4.1,September,2024,6401.352,9,Retail,North
ORD00917,C0250,Jeans,Clothing,35139.53,1,35139.53,2024-05-19,Wallet,2.9,May,2024,7027.906,6,Retail,South
ORD00918,C0062,Fiction Novel,Books,13640.1,4,54560.4,2024-04-10,Wallet,3.3,April,2024,10912.080000000002,10,Online,North
ORD00919,C0230,Cookware Set,Home & Kitchen,5535.76,2,11071.52,2025-02-04,UPI,3.6,February,2025,2214.304,25,Retail,South
ORD00920,C0202,Mixer Grinder,Home & Kitchen,1039.11,4,4156.44,2024-10-17,Credit Card,3.8,October,2024,831.288,6,Online,East
ORD00921,C0229,Table Lamp,Home & Kitchen,41169.65,5,205848.25,2024-12-15,Credit Card,2.7,December,2024,41169.65,17,Wholesale,South
ORD00922,C0263,Laptop,Electronics,21472.14,2,42944.28,2024-09-08,Debit Card,3.4,September,2024,8588.856,15,Online,South
ORD00923,C0229,Comic Book,Books,7936.7,5,39683.5,2024-12-10,Debit Card,3.1,December,2024,7936.700000000001,15,Retail,East
ORD00924,C0187,Jacket,Clothing,23939.92,3,71819.76,2024-12-10,Net Banking,2.1,December,2024,14363.952,20,Retail,North
ORD00925,C0130,Jeans,Clothing,47480.71,5,237403.55,2024-09-09,UPI,3.1,September,2024,47480.71,15,Online,South
ORD00926,C0041,Sofa Cover,Home & Kitchen,8058.4,3,24175.2,2024-11-28,Net Banking,2.9,November,2024,4835.04,23,Online,South
ORD00927,C0235,Shampoo,Beauty,32369.52,2,64739.04,2025-01-27,Debit Card,2.7,January,2025,12947.808,19,Retail,East
ORD00928,C0041,Jeans,Clothing,29604.77,4,118419.08,2024-05-06,Wallet,3.7,May,2024,23683.816000000003,29,Wholesale,North
ORD00929,C0292,Jacket,Clothing,19927.72,2,39855.44,2024-06-07,Credit Card,3.7,June,2024,7971.088000000001,27,Wholesale,South
ORD00930,C0045,Comic Book,Books,42170.48,1,42170.48,2024-10-29,UPI,4.4,October,2024,8434.096000000001,27,Online,East
ORD00931,C0222,Dress,Clothing,15950.41,5,79752.05,2024-12-06,COD,1.5,December,2024,15950.410000000002,20,Wholesale,South
ORD00932,C0082,Fiction Novel,Books,791.45,4,3165.8,2024-03-21,Credit Card,1.2,March,2024,633.1600000000001,15,Retail,West
ORD00933,C0106,Jeans,Clothing,28534.99,3,85604.97,2024-08-15,Net Banking,1.8,August,2024,17120.994000000002,26,Online,East
ORD00934,C0278,Mixer Grinder,Home & Kitchen,13371.43,4,53485.72,2024-06-06,Net Banking,1.2,June,2024,10697.144,20,Retail,North
ORD00935,C0120,Laptop,Electronics,48073.8,4,192295.2,2024-10-03,Credit Card,4.1,October,2024,38459.04,12,Retail,North
ORD00936,C0123,Fiction Novel,Books,15240.16,5,76200.8,2024-06-14,Net Banking,3.6,June,2024,15240.160000000002,8,Wholesale,North
ORD00937,C0152,Comic Book,Books,11216.38,5,56081.9,2024-03-11,COD,2.8,March,2024,11216.38,12,Online,North
ORD00938,C0270,Fiction Novel,Books,540.63,3,1621.89,2024-04-12,COD,3.5,April,2024,324.37800000000004,8,Online,South
ORD00939,C0034,Smartwatch,Electronics,19845.72,3,59537.16,2024-05-08,COD,4.0,May,2024,11907.432,28,Wholesale,South
ORD00940,C0038,Jacket,Clothing,31486.57,1,31486.57,2024-08-16,Wallet,3.0,August,2024,6297.314,29,Retail,North
ORD00941,C0101,Smartwatch,Electronics,47899.72,2,95799.44,2024-07-10,COD,4.0,July,2024,19159.888000000003,7,Retail,North
ORD00942,C0234,Educational Book,Books,39842.15,5,199210.75,2025-01-17,Debit Card,4.8,January,2025,39842.15,7,Retail,North
ORD00943,C0240,Sneakers,Clothing,46101.14,2,92202.28,2024-03-01,Net Banking,4.0,March,2024,18440.456,22,Retail,South
ORD00944,C0072,Fiction Novel,Books,46563.35,5,232816.75,2024-05-08,Debit Card,1.2,May,2024,46563.350000000006,30,Online,North
ORD00945,C0231,Tablet,Electronics,35922.64,4,143690.56,2024-02-17,UPI,3.1,February,2024,28738.112,23,Online,North
ORD00946,C0210,Laptop,Electronics,33745.33,1,33745.33,2025-01-13,COD,2.7,January,2025,6749.066000000001,23,Wholesale,West
ORD00947,C0158,Dress,Clothing,22870.53,5,114352.65,2024-06-20,COD,1.4,June,2024,22870.53,25,Wholesale,West
ORD00948,C0265,Sofa Cover,Home & Kitchen,29715.31,2,59430.62,2024-04-12,COD,3.5,April,2024,11886.124000000002,9,Online,North
ORD00949,C0255,Jeans,Clothing,15543.65,4,62174.6,2024-05-31,Credit Card,2.7,May,2024,12434.92,22,Online,East
ORD00950,C0011,Smartphone,Electronics,8234.32,2,16468.64,2024-06-02,Debit Card,1.9,June,2024,3293.728,14,Retail,North
ORD00951,C0253,T-Shirt,Clothing,959.63,1,959.63,2024-11-21,Wallet,1.6,November,2024,191.926,26,Retail,West
ORD00952,C0047,Face Cream,Beauty,34969.69,5,174848.45,2024-03-30,Net Banking,4.0,March,2024,34969.69,25,Wholesale,East
ORD00953,C0102,Headphones,Electronics,46553.58,3,139660.74,2025-01-04,COD,2.3,January,2025,27932.148,10,Online,East
ORD00954,C0106,Face Cream,Beauty,33472.93,1,33472.93,2024-05-29,Credit Card,3.4,May,2024,6694.586,5,Wholesale,North
ORD00955,C0008,Smartphone,Electronics,29781.11,2,59562.22,2024-03-08,Debit Card,3.6,March,2024,11912.444,9,Online,West
ORD00956,C0135,Cookware Set,Home & Kitchen,30564.98,3,91694.94,2024-07-14,Debit Card,3.8,July,2024,18338.988,13,Retail,West
ORD00957,C0023,Sneakers,Clothing,42407.52,2,84815.04,2024-05-26,Debit Card,4.7,May,2024,16963.007999999998,16,Wholesale,East
ORD00958,C0210,Fiction Novel,Books,10435.03,1,10435.03,2024-09-23,Debit Card,3.1,September,2024,2087.0060000000003,30,Wholesale,North
ORD00959,C0139,Headphones,Electronics,35278.46,3,105835.38,2024-08-27,COD,1.2,August,2024,21167.076,18,Online,South
ORD00960,C0040,Smartphone,Electronics,34844.54,3,104533.62,2024-09-26,Credit Card,4.8,September,2024,20906.724,6,Retail,South
ORD00961,C0009,Comic Book,Books,31159.76,5,155798.8,2025-01-25,Wallet,1.1,January,2025,31159.76,21,Wholesale,West
ORD00962,C0133,Dress,Clothing,27369.17,4,109476.68,2024-09-11,UPI,3.5,September,2024,21895.336,18,Retail,South
ORD00963,C0032,Lipstick,Beauty,47055.28,1,47055.28,2024-06-16,Credit Card,3.0,June,2024,9411.056,30,Wholesale,West
ORD00964,C0009,Laptop,Electronics,30706.15,4,122824.6,2024-08-06,UPI,2.9,August,2024,24564.92,17,Retail,West
ORD00965,C0083,Hair Dryer,Beauty,659.73,4,2638.92,2024-12-08,UPI,3.5,December,2024,527.784,13,Online,West
ORD00966,C0032,Perfume,Beauty,14341.13,4,57364.52,2024-06-28,Credit Card,1.5,June,2024,11472.904,30,Wholesale,South
ORD00967,C0146,Educational Book,Books,22923.93,4,91695.72,2024-12-10,COD,2.7,December,2024,18339.144,29,Wholesale,West
ORD00968,C0097,Table Lamp,Home & Kitchen,20766.47,2,41532.94,2024-04-23,COD,1.8,April,2024,8306.588000000002,19,Retail,East
ORD00969,C0098,Laptop,Electronics,36615.73,5,183078.65,2024-04-10,Net Banking,2.0,April,2024,36615.73,29,Retail,North
ORD00970,C0003,T-Shirt,Clothing,879.25,4,3517.0,2024-09-07,Wallet,4.9,September,2024,703.4000000000001,26,Wholesale,North
ORD00971,C0105,Bedsheet,Home & Kitchen,8571.55,4,34286.2,2025-01-12,Wallet,3.9,January,2025,6857.24,19,Online,West
ORD00972,C0205,Headphones,Electronics,23125.33,5,115626.65,2025-01-19,Debit Card,3.7,January,2025,23125.33,28,Retail,North
ORD00973,C0180,Educational Book,Books,5712.21,3,17136.63,2024-09-11,UPI,3.6,September,2024,3427.3260000000005,15,Retail,South
ORD00974,C0022,T-Shirt,Clothing,1434.23,2,2868.46,2024-03-24,UPI,3.5,March,2024,573.692,20,Retail,South
ORD00975,C0006,Fiction Novel,Books,43163.16,2,86326.32,2024-12-09,Debit Card,1.9,December,2024,17265.264000000003,21,Wholesale,North
ORD00976,C0199,Sofa Cover,Home & Kitchen,38545.29,1,38545.29,2024-09-06,Wallet,1.3,September,2024,7709.058000000001,30,Wholesale,South
ORD00977,C0020,Lipstick,Beauty,8188.18,2,16376.36,2024-08-15,Wallet,1.3,August,2024,3275.2720000000004,8,Wholesale,North
ORD00978,C0206,Table Lamp,Home & Kitchen,35763.48,4,143053.92,2024-12-27,UPI,3.7,December,2024,28610.784000000003,5,Wholesale,North
ORD00979,C0081,Cookware Set,Home & Kitchen,10818.91,2,21637.82,2024-08-01,Wallet,1.8,August,2024,4327.564,12,Online,North
ORD00980,C0089,Perfume,Beauty,35506.41,5,177532.05,2024-02-28,Wallet,1.2,February,2024,35506.41,21,Online,West
ORD00981,C0149,Tablet,Electronics,19010.38,5,95051.9,2024-07-28,Wallet,1.5,July,2024,19010.38,7,Wholesale,North
ORD00982,C0212,Fiction Novel,Books,29678.85,3,89036.55,2024-10-25,UPI,2.9,October,2024,17807.31,24,Online,West
ORD00983,C0036,Comic Book,Books,5412.9,5,27064.5,2024-06-30,COD,2.1,June,2024,5412.900000000001,19,Retail,North
ORD00984,C0261,Jeans,Clothing,22890.95,3,68672.85,2024-11-30,Credit Card,3.0,November,2024,13734.570000000002,19,Retail,North
ORD00985,C0084,Jeans,Clothing,40905.69,5,204528.45,2025-01-27,COD,1.9,January,2025,40905.69,28,Retail,North
ORD00986,C0091,Bedsheet,Home & Kitchen,17253.67,3,51761.01,2024-11-24,Debit Card,4.6,November,2024,10352.202,26,Wholesale,South
ORD00987,C0258,Educational Book,Books,27920.2,5,139601.0,2024-02-14,Wallet,2.7,February,2024,27920.2,18,Retail,West
ORD00988,C0281,Jacket,Clothing,46055.88,5,230279.4,2024-12-06,COD,4.2,December,2024,46055.880000000005,30,Online,West
ORD00989,C0056,Smartwatch,Electronics,49569.3,4,198277.2,2024-05-11,COD,1.2,May,2024,39655.44,27,Wholesale,North
ORD00990,C0098,Educational Book,Books,35948.16,5,179740.8,2024-10-30,Wallet,2.5,October,2024,35948.16,18,Online,North
ORD00991,C0140,Fiction Novel,Books,9189.91,5,45949.55,2024-07-28,Wallet,4.9,July,2024,9189.910000000002,28,Retail,South
ORD00992,C0161,Mixer Grinder,Home & Kitchen,6075.65,2,12151.3,2024-03-06,Credit Card,2.1,March,2024,2430.26,6,Retail,South
ORD00993,C0260,Mixer Grinder,Home & Kitchen,25511.46,2,51022.92,2024-11-27,Net Banking,3.7,November,2024,10204.584,17,Retail,South
ORD00994,C0001,Mixer Grinder,Home & Kitchen,5815.52,4,23262.08,2024-10-12,UPI,2.2,October,2024,4652.416,30,Wholesale,West
ORD00995,C0194,Sneakers,Clothing,11479.89,3,34439.67,2024-07-30,Net Banking,2.5,July,2024,6887.934,18,Online,West
ORD00996,C0272,Smartphone,Electronics,28995.81,3,86987.43,2025-01-13,COD,5.0,January,2025,17397.486,28,Wholesale,West
ORD00997,C0179,Perfume,Beauty,32799.51,2,65599.02,2024-12-18,Wallet,2.4,December,2024,13119.804000000002,23,Wholesale,North
ORD00998,C0226,Face Cream,Beauty,40840.8,1,40840.8,2024-07-26,UPI,3.1,July,2024,8168.160000000001,11,Retail,West
ORD00999,C0137,Cookware Set,Home & Kitchen,34741.79,4,138967.16,2024-10-02,Net Banking,3.2,October,2024,27793.432,7,Wholesale,East
ORD01000,C0186,Table Lamp,Home & Kitchen,16698.12,4,66792.48,2024-03-26,Credit Card,1.6,March,2024,13358.496,19,Wholesale,East
